ConstituentID,Classification,DateAcquired,Cataloged,ObjectID,Height,Width
4975,Illustrated Book,24/01/2001,Y,16097,17.8,12.4
3346,Illustrated Book,06/10/1964,N,31695,10.6,14
229,Photograph,06/03/1968,N,41279,,
6113,Drawing,07/01/1964,Y,33027,65.1,50.2
5318,Illustrated Book,06/10/1964,N,30867,12,15.6
36617,Video,13/01/2009,Y,126290,,
7166,Mies van der Rohe Archive,06/11/1974,Y,106427,28.5751,22.5425
5634,Periodical,,Y,183787,28,19
4185,Print,25/01/1994,Y,63351,49.7,40
4315,Photograph,08/12/1976,Y,56089,19.6,24.6
6956,Architecture,17/10/1997,Y,167647,21.59004318,35.87757176
6046,Illustrated Book,06/10/1964,N,31236,20.5,17.2
3651,Photograph,02/04/1974,N,47411,74.4,48.3
30844,Periodical,10/11/2010,Y,144361,30.8,23.2
1633,Print,09/11/1965,Y,73565,58,41
2015,Photograph,02/04/1974,N,47241,15.2,22.9
28708,Drawing,10/05/2005,Y,96648,43.1801,33.6551
5181,Illustrated Book,23/10/1990,N,17742,14.6,16.8
26770,Print,17/11/2009,Y,132988,8.1,12.2
1578,Print,11/10/1950,Y,65379,23.1,17
2095,Print,18/10/1967,N,78032,57.1,76
62,Print,13/12/1967,Y,72899,66.3,45.5
229,Photograph,06/03/1968,N,41556,,
4907,Print,05/10/1972,Y,66504,29.7,39.9
30876,Drawing,04/04/2019,Y,299464,,
710,Print,08/10/2008,Y,119614,25.2,30
1975,Illustrated Book,06/10/1964,N,26096,14.3,8.4
4016,Illustrated Book,07/02/1972,Y,393106,34.3,45.5
710,Drawing,08/06/2016,Y,204650,55.88011176,76.2001524
5053,Illustrated Book,06/10/1964,N,30598,27.8,5.6
3130,Drawing,24/04/1950,Y,33845,22.86004572,30.7975616
1533,Photograph,08/05/2014,N,185490,21.7487935,28.41630683
630,Print,10/11/2010,Y,157024,55,45
23390,Illustrated Book,24/01/2001,N,29348,17.1,13.1
7500,Illustrated Book,17/12/2014,Y,191138,21.6,14
4533,Illustrated Book,26/04/1945,Y,11744,23.5,24.5
30876,Drawing,04/04/2019,Y,299438,,
2981,Print,20/12/1934,Y,63776,20,23.9
4609,Print,24/03/1949,Y,64836,19.3,26.6
3697,Illustrated Book,06/10/1964,N,27889,6.7,6.4
5876,Design,04/12/1958,Y,2387,40.6,
1398,Photograph,02/02/2017,N,220290,37.30632461,56.51511303
8595,Photograph,14/05/1975,N,48979,16,27.7
23308,Illustrated Book,24/01/2001,Y,164406,15,10.5
3045,Multiple,26/05/1994,Y,66793,12.5,6.5
229,Photograph,06/03/1968,N,41829,,
4840,Print,05/04/1940,Y,70828,25.7,21.3
23264,Design,09/10/2001,Y,82767,215.9004,288.2906
4192,Photograph,07/05/1946,N,44721,24.6,31.2
8595,Photograph,12/11/2019,N,400115,11.2,8.8
1838,Print,11/04/1967,N,64543,56.1,83.8
2374,Print,20/10/1938,Y,66535,28.4,21.6
4787,Illustrated Book,02/06/2005,N,100447,29.4,20.8
2274,Illustrated Book,06/10/1964,N,26395,24.5,35
5488,Print,10/01/1974,N,72144,57.3,55.8
4617,Print,10/01/1974,N,66264,89.1,63.5
132341,Photograph,07/10/2020,N,408880,60.96012192,60.96012192
6168,Architecture,10/06/2016,N,204130,56.51511303,76.2001524
4530,Print,16/04/1969,Y,67075,22.3,22.3
48860,Design,19/10/2015,N,198581,8.89001778,13.97002794
1547,Illustrated Book,23/01/1991,N,9766,53.5,38
2974,Design,27/04/1988,Y,5364,103,72.5
24331,Illustrated Book,24/01/2001,N,24875,17,12
28850,Drawing,10/05/2005,Y,97691,60.96012192,45.72009144
108,Print,03/10/2012,Y,163896,22.3,28.2
2637,Video,08/10/2008,N,273715,0,0
3514,Print,04/12/1979,Y,75555,75.5,50.7
41829,Print,04/04/2019,N,395818,,
511,Illustrated Book,06/10/1964,N,20704,23.3,16.6
5653,Drawing,10/05/1966,Y,35847,32.7,50.2
3690,Print,06/10/1964,Y,31862,41,32.3
4192,Photograph,13/03/1944,Y,44312,19.8,38
1690,Photograph,22/05/1986,Y,48788,38,25.9
14423,Illustrated Book,10/11/1964,Y,32068,40.3,56
2481,Illustrated Book,22/10/1981,N,16895,11.9,10.1
5623,Photograph,12/02/1975,N,45615,15.4,18.7
5403,Illustrated Book,08/10/2008,N,168627,19.2,21
4609,Illustrated Book,06/10/1964,Y,29333,13.8,17.1
7502,Print,27/10/2015,Y,200558,0,0
2374,Illustrated Book,06/10/1964,Y,416465,10.7,12.1
21398,(not assigned),08/10/2008,N,140036,0,0
129,Print,13/12/1967,Y,74198,26.5,38.3
3045,Drawing,05/11/2018,Y,289129,24.13004826,15.24003048
6976,Illustrated Book,18/01/1993,N,10505,19.8,31.8
3520,Photograph,02/10/2012,Y,129832,50.8001016,40.64008128
6302,Print,30/01/1985,Y,60503,48.2,64.5
4633,Illustrated Book,24/05/1951,N,13537,19.4,27.7
3213,Drawing,18/10/1996,Y,38092,74,57
2906,Illustrated Book,04/12/1969,Y,32387,57.5,41.8
36471,Photograph,,N,270926,25.4,20.3
710,Drawing,16/09/2010,Y,140961,18.41503683,12.7000254
5626,Illustrated Book,06/10/1964,N,31037,15.9,12.4
5039,Sculpture,06/01/1950,Y,80825,45.7,38.1
,Work on Paper,01/07/2005,N,105899,101.6002,71.1201
4108,Sculpture,10/11/1970,Y,81535,30.4,18
2678,Drawing,01/06/1982,Y,35120,48.2,60.9
38,Design,06/11/1974,Y,3650,,304.8006
28199,Print,08/03/2005,Y,98809,22,29
7027,Photograph,12/04/2001,Y,57865,38.7,58.3
7166,Mies van der Rohe Archive,,Y,102937,20.955,29.8451
6269,Multiple,08/10/2008,N,137118,,
5219,Print,19/12/1956,Y,74208,36,24.2
2684,Print,22/05/2012,Y,162372,14.8,17.4
4315,Photograph,12/10/2006,Y,105226,46,57.2
710,Print,12/11/1996,Y,71213,21.5,16
950,Design,10/12/1999,Y,7841,21,14.9
8132,Print,07/02/2013,Y,167770,100,70
665,Illustrated Book,06/10/1964,N,21610,3.5,17.8
6459,Frank Lloyd Wright Archive,,N,200880,67.94513589,65.72263145
11,Illustrated Book,06/10/1964,Y,20190,20.4,14.9
60,Photograph,20/10/1938,Y,51474,23.8,32.1
8084,Photograph,11/06/1998,Y,52223,38.5,49.1
2409,Illustrated Book,20/05/1986,N,13705,19.6,24.2
7521,Drawing,26/09/2011,Y,151484,37.46507493,24.76504953
7825,Photograph,10/06/1999,Y,49332,31.5,46
229,Photograph,06/03/1968,N,41976,,
445,Design,22/11/1937,Y,6656,76.2,114.3
60,Photograph,15/10/1981,N,50122,23.5,33.4
41829,Print,07/02/2013,Y,169244,52.70510541,39.37007874
6459,Frank Lloyd Wright Archive,,N,200999,51.11760224,76.2001524
6180,Sculpture,07/05/1963,Y,81277,25.8,25
4671,Drawing,19/10/1988,Y,36305,88.6,81.5976632
1975,Design,07/11/1962,N,6045,66,48.2
23390,Design,12/05/1943,N,7022,,
26336,(not assigned),08/10/2008,N,136554,0,0
2623,Painting,08/04/1991,Y,78678,41.2,40.7
2964,Architecture,01/01/1967,Y,82713,5.08,25.4001
1604,Print,18/05/1971,Y,69261,50,38.3
5053,Illustrated Book,06/10/1964,Y,30394,8.3,20
165,Photograph,11/05/2009,Y,127201,17.9,24.4
6832,Photograph,03/10/2011,Y,150121,60.4,48.7
25523,Drawing,10/12/2002,Y,88539,10.795,23.495
5881,Illustrated Book,28/10/1969,N,28894,40.6,28.5
1106,Illustrated Book,06/10/1964,Y,23442,15.6,15.8
630,Print,03/10/2012,N,167361,35,25
5910,Print,06/06/1967,Y,70421,27.8,17.5
5683,Drawing,10/09/1985,Y,38354,63.5,48.3
4415,Video,01/07/1997,N,120460,,
39882,Photograph,09/05/2013,Y,165421,12.4,17.7
107,Illustrated Book,19/01/1988,N,9362,30.2,46.7
21398,Multiple,08/10/2008,Y,132091,10,11.9
6984,Photograph,07/06/1990,Y,51033,26.7,37.2
26439,Photograph,13/12/2011,Y,126447,126,61
2923,Print,07/10/1985,Y,66511,35.7,27.9
30424,Drawing,05/03/1970,Y,38490,16.5,46.9
2435,Illustrated Book,25/10/1988,N,16517,38.4,25.8
1573,Photograph,15/10/1992,Y,52530,41,30
4609,Illustrated Book,06/10/1964,Y,29884,33.5,25.5
1547,Drawing,04/11/1983,Y,37733,57.8,41.3
710,Illustrated Book,03/10/2012,Y,277753,32.5,24.5
4284,Photograph,22/04/1959,N,54366,19.4,24.4
5497,Drawing,09/10/2007,Y,110063,34.92506985,42.86258573
8595,Photograph,26/10/2017,Y,275362,5.08001016,5.08001016
229,Photograph,06/03/1968,Y,40898,,
7567,Architecture,15/10/2018,N,298065,30,6
68811,Design,09/02/2012,Y,156135,71.12014224,69.8501397
2934,(not assigned),08/10/2008,N,132130,15,15
6076,Design,19/10/2015,N,198745,0,0
4840,Painting,10/04/2000,Y,79177,61.3,50.4826
1238,Drawing,10/05/2005,Y,95707,59.0551,41.2751
1993,Drawing,10/05/2005,N,95957,21.59,13.97
3832,Illustrated Book,06/10/1964,Y,28335,10.9,18.1
8595,Photograph,12/11/2019,N,400154,0,0
6165,Print,24/05/1951,Y,65359,15.9,19.7
28839,Drawing,10/05/2005,Y,97621,41.59258319,29.21005842
2560,Design,06/04/1960,Y,4856,34.9,53.9
6143,Print,14/04/1964,N,66379,33.6,46.7
1633,Illustrated Book,06/10/1964,N,25150,19.6,16.3
229,Photograph,06/03/1968,N,41453,,
229,Photograph,06/03/1968,Y,43503,,
710,Print,05/03/1998,Y,60775,50.4,68.3
2065,Design,12/05/1943,Y,135697,76,49.1
67458,Drawing,,Y,222449,25.4000508,36.83007366
200,Print,03/11/1966,N,70300,,
30876,Drawing,04/04/2019,Y,299294,,
6329,Photograph,01/05/1968,Y,58493,19.2,24.5
5181,Print,05/03/1970,Y,62747,45.1,37.5
8595,Photograph,07/10/2010,Y,141185,7.3,13.4
10148,Design,24/05/1951,Y,3848,17.2,
710,Print,08/11/1994,Y,70879,47.9,60.7
6229,Drawing,30/09/1940,Y,38737,,
3111,Illustrated Book,03/06/2015,Y,195203,,
3832,Illustrated Book,04/01/1973,N,10342,15.5,10.2
1633,Drawing,04/04/1978,Y,33507,13.7,17.5
7824,Video,10/12/2007,Y,114536,,
3650,Photograph,15/10/1992,Y,52919,28,35.6
6832,Video,16/02/2012,Y,159809,,
7824,Video,10/12/2007,Y,114648,,
4079,Print,19/02/1958,Y,61004,24.5,25.7
4758,Illustrated Book,09/11/2000,N,155068,8.7,10.7
229,Photograph,06/03/1968,Y,41850,,
3528,Print,22/10/1981,Y,99389,18.5738,18.6
529,Drawing,11/10/2005,Y,100194,35.5601,55.8801
1633,Print,19/01/1965,N,73879,55,40.3
1364,Illustrated Book,06/10/1964,Y,23610,22.4,17.1
1176,Print,18/10/1967,N,78021,53.3,40.7
3821,Illustrated Book,06/10/1964,N,28207,26.4,19
2558,Print,12/05/1943,Y,61227,31.1,55.2
5910,Print,11/07/1946,N,63458,46,62
28877,Drawing,10/05/2005,Y,97124,54.6101,45.7
2623,Drawing,10/05/2005,Y,96137,18.415,13.335
710,Print,08/10/2008,Y,119494,29.5,29.5
23390,Illustrated Book,24/01/2001,N,18282,22,17.8
229,Photograph,06/03/1968,N,41847,,
1690,Photograph,22/05/1986,Y,48700,25.9,38.2
4472,Illustrated Book,04/11/1992,N,18034,22.7,30.6
4114,Drawing,07/10/2009,Y,130830,35.56007112,26.67005334
229,Photograph,06/03/1968,N,41716,,
8595,Photograph,07/10/2010,Y,141023,7.8,5.2
7644,Design,12/02/2018,N,289825,,
2207,Photograph,20/10/2005,N,101488,35.5,45.4
7500,Print,17/12/2014,Y,191228,,
3060,Photograph,,N,44918,26.1,16.5
3227,Photograph,,N,273351,17.8,12.7
5547,Print,04/01/1973,N,172355,,
5713,Photograph,18/12/1986,Y,53370,9,8.5
292,Illustrated Book,11/04/1967,N,15613,16,10.2
1832,Drawing,08/02/1966,Y,34813,26,39.68757938
41105,Print,22/05/2012,Y,162599,47.5,29.3
2349,Illustrated Book,06/10/1964,N,26407,23,17.7
3963,Illustrated Book,02/10/1984,N,14337,25.7,20
6459,Frank Lloyd Wright Archive,,N,203085,0,0
5952,Design,10/12/1999,Y,8533,26.4,21.3
947,Photograph,06/06/1967,Y,54783,23.2,18.4
8059,Mies van der Rohe Archive,,N,145330,15.24003048,19.0500381
229,Photograph,06/03/1968,Y,41063,,
23390,Design,12/05/1943,N,7167,,
744,Illustrated Book,06/10/1964,N,22106,36.8,30
49199,Photograph,19/05/2016,Y,200019,39.9,30.3
502,Drawing,18/03/1942,Y,84995,24.13,31.7501
4192,Photograph,11/02/1964,N,47830,13.8,23.3
1739,Print,26/05/1960,N,62740,18,23.8
38029,Photograph,13/02/2012,Y,156630,104.9339599,79.37515875
39882,Photograph,09/05/2013,N,298904,25,26
229,Photograph,06/03/1968,Y,41654,,
6091,Drawing,07/05/1979,Y,35841,17.5,21.9
2678,Drawing,13/12/1967,Y,38777,43.2,35.6
41288,Design,09/02/2012,Y,156190,76.2001524,50.8001016
3821,Illustrated Book,19/03/1956,N,11363,14.1,20.6
4945,Illustrated Book,10/11/1977,N,17552,42.3,50.3
3269,Print,18/04/1935,N,60018,,
229,Photograph,06/03/1968,Y,41321,,
29620,Architecture,18/10/2005,Y,100431,106.6802,106.6802
1500,Illustrated Book,06/10/1964,Y,24161,21.2,17.1
7502,Print,27/10/2015,Y,200534,0,0
196,Illustrated Book,09/01/1986,N,9468,,
5021,Print,21/01/1982,Y,73038,55.9,72.6
229,Photograph,06/03/1968,N,42797,,
36649,Video,08/10/2008,N,130525,,
28672,Drawing,10/05/2005,Y,96261,59.69011938,46.35509271
4488,Illustrated Book,30/03/1971,Y,16264,15,17.1
3008,Photograph,15/06/1964,Y,54923,24.3,19.3
8595,Photograph,11/05/2005,Y,98136,10.5,5.8
8219,Architecture,19/01/2000,Y,182,21.9075,40.6401
3160,Drawing,28/10/1969,Y,38150,29.2,35.9
37145,Ephemera,02/10/2014,N,223718,,
1070,Photograph,22/04/1959,Y,52639,34,26.7
5623,Photograph,16/05/1961,N,393087,23.81254763,18.73253747
3832,Illustrated Book,06/10/1964,N,28577,24,22.5
229,Photograph,06/03/1968,N,42355,,
5138,Photograph,10/12/1941,N,56195,34,34
229,Photograph,06/03/1968,Y,39655,,
7166,Mies van der Rohe Archive,06/11/1974,N,106260,21.1138,29.6863
429,Illustrated Book,06/10/1964,Y,20286,27,22.5
38524,Design,15/09/2010,Y,139591,50.8001016,60.96012192
5086,Print,05/03/1970,Y,62691,4.4,5.1
4315,Photograph,13/10/1988,Y,49990,19.5,24.5
4099,Photograph,14/12/1978,Y,56611,33.1,46.4
4609,Print,24/03/1949,Y,64756,19.3,26.8
4187,Illustrated Book,02/10/1984,N,14361,52,36.9
7166,Mies van der Rohe Archive,06/11/1974,N,106916,15.2,20.9
6329,Photograph,01/05/1968,Y,58476,19.4,24.4
182,Photograph,10/04/1962,Y,46712,25.7,27
6109,Print,07/10/1965,N,72966,,
107,Print,10/10/1968,Y,76421,,
78,Illustrated Book,10/11/1977,Y,69493,14,20.2
1422,Photograph,22/04/1959,N,50486,47.3,31.9
5945,Drawing,11/10/2004,Y,92909,60.9601,45.7201
5238,Photograph,10/12/1998,N,56774,50.6,34.5
1163,Illustrated Book,14/05/1987,N,13024,,
28902,Print,02/06/2005,Y,100976,45.7201,60.9601
7689,Print,11/11/1997,N,101851,61,50.9
229,Photograph,06/03/1968,N,42752,,
2281,Print,27/10/2015,Y,199396,13.3,19.6
6526,Print,30/01/1953,Y,61110,37.2,31
2002,Photograph,12/12/2002,N,86893,16.9,25.5
131529,Architecture,04/11/2019,N,409417,33,46
5121,Drawing,30/03/2017,Y,294338,28.57505715,17.14503429
691,Illustrated Book,06/10/1964,N,31822,19.2,15.4
2829,Print,25/02/1980,Y,67122,148.2,84
429,Print,07/11/1952,Y,64485,39.3,19.9
1634,Illustrated Book,11/12/1968,Y,174634,23,15
8089,Photograph,15/12/1994,N,55906,34.5,39.7
710,Print,07/02/2012,Y,150161,150.6,94.8
6327,Photograph,11/01/1966,Y,46503,19.05,23.8125
6018,Design,17/03/1948,Y,2775,24.1,
3814,Illustrated Book,29/09/1949,N,19227,16.2,11.2
3253,Photograph,09/02/1978,N,48430,11.7,17.5
1055,Drawing,26/04/1945,Y,85010,36.8301,25.0826
3617,Print,05/04/1940,N,76092,,
4134,Print,07/11/1952,N,91942,,
6168,Architecture,10/06/2016,N,204171,38.1000762,57.78511557
7661,Architecture,11/05/2001,Y,82122,130,90
3261,Illustrated Book,06/10/1964,N,26771,10.8,3.9
23005,Drawing,27/10/2015,Y,197023,152.4003048,101.6002032
27712,Drawing,10/05/2005,Y,95863,27.9401,35.5601
229,Photograph,06/03/1968,Y,41369,,
1633,Print,06/12/1966,N,143551,,
5675,Design,05/11/1970,Y,3999,33,52.1
8595,Photograph,11/05/2005,Y,98184,10.16,5.715
3006,Photograph,22/04/1959,N,49591,49.9,40
36949,Illustrated Book,08/10/2008,N,168612,19.2,21
5983,Illustrated Book,05/10/1972,N,15489,10.1,7.6
5392,Photograph,14/12/1995,Y,56618,19.1,24.1
5256,Print,19/11/1942,Y,71130,18,19.9
41829,Print,07/02/2013,N,169235,,
3230,Drawing,17/04/1984,Y,34584,130.4928,254.953
6011,Design,09/02/2012,Y,156187,58.42011684,44.13258827
1968,Design,06/04/1955,Y,128886,10.16002032,22.22504445
1145,Illustrated Book,15/10/1986,N,16064,60,91
710,Illustrated Book,14/04/2009,Y,130767,26.3,17.8
6269,Print,08/10/2008,Y,135261,25,38.4
45771,Print,02/10/2014,N,188083,60,44
1533,Installation,24/09/2007,Y,109564,,
229,Photograph,06/03/1968,N,42380,,
30876,Drawing,04/04/2019,Y,299332,,
229,Photograph,06/03/1968,N,40009,,
710,Print,02/05/1990,Y,62861,17.3,13.8
36415,Print,17/11/2009,Y,145855,100.1,70.8
369,Illustrated Book,03/05/1977,N,13438,8.2,8.3
8045,Illustrated Book,,N,101759,28.2,21
226,Design,22/11/1937,Y,6816,76.2,114.3
5160,Illustrated Book,07/05/1973,N,13198,40.9,32.3
41829,Ephemera,21/03/2018,N,297158,27.94005588,21.59004318
8183,Photograph,13/02/2012,Y,298578,11.4,17.8
4942,Print,05/04/1940,Y,77152,40.3226,28.5751
3922,Design,21/09/1994,Y,6692,128.3,90
4609,Illustrated Book,06/10/1964,Y,29325,22.6,17.2
1633,Print,09/11/1965,Y,94644,44.5,40.4
49682,Photograph,19/05/2016,N,215999,0,40.64008128
5656,Photograph,12/04/2001,Y,82443,34.6,43.4
8418,Design,19/01/2000,Y,1712,56.2,23.5
7166,Mies van der Rohe Archive,,Y,170237,41.9101,29.8451
922,Drawing,09/12/1969,Y,38388,74.9,109.9
6077,Illustrated Book,06/10/1964,N,24939,23.1,20.5
924,Photograph,01/05/1968,Y,58338,17.9,24.3
7851,Photograph,09/11/1965,Y,57144,19.2,24.2
7166,Mies van der Rohe Archive,,Y,170042,80.01016002,153.6703073
5664,Photograph,09/10/1997,Y,53199,10.1,7.5
6532,Illustrated Book,06/10/1964,N,31564,32,24.4
1750,Illustrated Book,06/10/1964,N,25874,31.5,23
7166,Mies van der Rohe Archive,10/12/1963,Y,753,107.9502,172.0853
6059,Illustrated Book,23/01/1991,N,10024,52,31.5
5477,Print,10/01/1974,Y,75760,50.9,50.9
3528,Print,02/06/2005,Y,104315,45,45
2948,Print,30/05/1989,Y,93081,60,80
6267,Photograph,13/10/1977,Y,52871,20.3,15.9
2002,Photograph,18/05/2011,Y,59346,16.5,25.1
4975,Illustrated Book,24/01/2001,N,15508,22.7,15
6327,Photograph,06/01/1939,Y,44368,22.2,17.8
3091,Drawing,13/02/1963,N,85236,42.9,52.7
2684,Print,22/05/2012,N,163373,12.3,15.4
8083,Photograph,12/11/2019,Y,401617,50.8001016,40.64008128
710,Print,03/10/2012,Y,150440,27.7,35.1
744,Illustrated Book,06/10/1964,N,22003,10.8,12.9
399,Design,15/11/1950,Y,159368,89.5,60.3
229,Photograph,06/03/1968,Y,41520,,
6708,Print,19/12/1958,N,67681,,
1185,Design,13/03/1947,Y,4995,159.1,118.1102362
4109,Photograph,13/12/1967,N,58879,17.8,24.2
6305,Print,25/01/1994,Y,63671,,
3111,Illustrated Book,03/06/2015,Y,195164,23.9,16.9
27397,Architecture,06/10/2014,Y,184912,55,89
4048,Design,10/12/1999,Y,8037,17.1,25.1
229,Photograph,06/03/1968,N,43154,,
429,Print,29/09/1949,Y,69629,56.7,41
5809,Print,23/10/1990,Y,69680,,
36605,Photograph,12/01/2009,Y,126248,34.7,27.2
6448,Print,,Y,221804,30.4,22.7
922,Illustrated Book,06/10/1964,Y,405446,19.3,22.5
10328,Design,19/10/2015,Y,204829,10.47752096,24.13004826
6064,Illustrated Book,19/12/1956,N,26004,26.6,20.1
5469,Print,13/12/1967,Y,78226,31.7,24.4
2749,Drawing,12/05/2011,Y,147057,43.4,138.4
23390,Illustrated Book,24/01/2001,N,83556,25.3,17.5
27488,Photograph,13/05/2004,Y,92390,22.3,33.5
5238,Photograph,10/12/1998,N,56880,50.6,34.5
1956,Illustrated Book,07/05/1946,N,11636,20.5,15.7
1492,Illustrated Book,06/10/1964,N,24099,9.1,8.7
304,Painting,06/10/1997,Y,79516,245.1,348
6166,Print,11/05/1976,Y,64906,,
304,Drawing,23/04/1998,Y,36250,20.6,27.3
1175,Photograph,26/10/2017,N,222770,40.64008128,50.8001016
28972,Print,27/10/2015,Y,199507,17.2,26.2
28098,Multiple,12/03/2008,Y,114786,,
8084,Photograph,13/10/1994,Y,54423,31.1,26.4
280,Print,23/10/1990,Y,203366,27.7,21.5
5685,Photograph,17/02/1943,Y,44639,24.1,19.2
22972,Drawing,11/10/2001,Y,82604,50.1651,32.3851
511,Illustrated Book,06/10/1964,N,20749,23.6,16.8
6459,Frank Lloyd Wright Archive,,N,220906,,
5318,Illustrated Book,06/10/1964,N,30762,12,13.1
3514,Print,04/12/1979,Y,75531,43.1,50.8
23390,Design,10/12/1999,Y,8674,29.7,21.1
3528,Illustrated Book,20/10/1987,Y,17105,25.2,25.2
4942,Drawing,10/12/1941,Y,85360,34.9251,24.13
5568,Illustrated Book,04/06/1985,Y,13001,15.5,25.6
1633,Print,09/11/1965,N,146678,,
3373,Photograph,20/10/1938,Y,50857,25.4000508,20.47879096
3438,Drawing,09/02/1965,Y,33566,73,99.1
1097,Drawing,28/04/1981,Y,33618,44.5,51.8
7166,Mies van der Rohe Archive,,Y,87692,68.5801,116.8402
4071,Sculpture,08/12/1994,Y,81731,115.3,96.5
3373,Photograph,15/06/1995,N,54198,14.3,14.6
,Periodical,10/11/2010,N,144370,30.8,23.2
30876,Drawing,04/04/2019,N,394119,11,16
1112,Photograph,01/06/1993,Y,48883,24,19
34619,Multiple,03/10/2012,Y,164193,123,135
28600,Drawing,14/02/2012,Y,156821,60.96012192,274.3205486
2239,Photograph,21/04/1976,Y,47910,23.2,33.2
5876,Design,16/11/1960,Y,3255,9.5,
5914,Print,10/01/1974,N,73703,30.7,25.4
6459,Frank Lloyd Wright Archive,,N,200795,,
8595,Photograph,08/06/1989,Y,141670,41,33
24409,Illustrated Book,,N,283815,,
2002,Photograph,12/10/2000,Y,51286,14.1,22.1
4722,Photograph,10/11/1983,N,56170,26.9,33.8
6011,Design,19/10/2015,Y,198717,8.89001778,14.28752858
1633,Print,06/12/1966,N,72304,,
40882,Print,12/11/2007,N,122522,29.6,42
6168,Architecture,10/06/2016,N,204199,57.1501143,88.9001778
5646,Design,04/12/1958,Y,2904,7,
2453,Photograph,,Y,48325,18.5,23.7
3697,Illustrated Book,06/10/1964,N,27815,11.2,9.7
281,Print,18/06/2008,Y,126801,71.75514351,53.34010668
4598,Drawing,17/04/1984,Y,34660,34,47
6115,Print,08/10/2008,Y,140235,20,26.9
74400,Design,15/10/2018,Y,284526,182.8803658,396.2407925
712,Photograph,02/04/1974,Y,47083,33,25.4
5281,Print,22/05/2012,Y,162511,227.6,150.5
229,Photograph,24/04/1950,Y,46472,17.5,21.3
4964,Drawing,12/05/1970,Y,34995,41.8,28.5
7166,Mies van der Rohe Archive,06/11/1974,Y,87986,28.5,22.3
8579,Photograph,14/06/2001,Y,58638,20.1,29.7
4548,Photograph,22/04/1959,N,48367,24.1,18.6
5623,Photograph,14/04/1964,Y,51903,42.5,34.3
2002,Photograph,12/10/2000,N,54720,28.2,18.7
4285,Illustrated Book,14/04/1964,Y,14608,36.4,32.5
3426,Illustrated Book,06/10/1964,Y,27137,39.2,32.2
3842,Painting,14/03/1944,Y,78651,195.6,251.5
6340,Photograph,09/03/1989,Y,45499,20.7,27.8
229,Photograph,06/03/1968,N,43025,,
2569,Illustrated Book,06/04/1965,Y,144766,20.4,15.1
8595,Photograph,,Y,405299,,
3418,Painting,27/01/1942,Y,78545,30.48006096,45.72009144
,Video,08/10/2008,N,137641,0,0
5623,Photograph,16/05/1961,N,47920,34.9251,27.3051
3048,Print,10/02/1977,Y,60747,116,81.5
4609,Print,24/03/1949,Y,64386,26.7,19.4
649,Print,20/05/1999,N,133999,27.4,21.1
8059,Mies van der Rohe Archive,,N,140873,51.43510287,79.69265939
1398,Photograph,02/02/2017,N,220265,37.30632461,56.51511303
592,Print,08/05/1972,Y,146501,,
1137,Illustrated Book,25/02/1980,N,16185,17.1,13.7
21398,Drawing,08/10/2008,Y,127892,20,12.5
4315,Photograph,12/02/1975,N,45516,19.6,24.6
569,Drawing,10/05/2005,Y,95533,24.13,30.4801
6288,Video,12/02/2013,Y,167262,,
74099,Print,11/12/2019,Y,398585,75,56.35
5420,Painting,13/02/1963,Y,78700,175.4,150.4
3201,Print,30/09/1940,N,77440,66.5,53.4
2923,Print,06/03/1997,Y,62361,68,90.9
5181,Print,05/03/1970,Y,62750,47,38.3
198,Print,13/12/1967,Y,73271,23.2,26.9
484,Illustrated Book,30/01/1953,N,10547,21.4,22.8
3130,Painting,12/04/1966,Y,35209,60.3,36.8
38029,Photograph,13/02/2012,Y,156627,101.1239522,75.88265177
7986,Architecture,31/10/2000,Y,856,76.8,101.6
6193,Photograph,10/05/2007,Y,108893,20.6,15.5
4671,Print,,Y,216613,27.6,21
5985,Drawing,21/11/1989,Y,215426,31.7500635,23.81254763
7844,Drawing,10/05/2005,Y,97314,129.9,198.4
710,Print,03/10/2012,Y,150716,21.6,27.8
35728,Multiple,08/10/2008,N,132204,8,10.9
924,Photograph,08/10/1996,Y,54260,24.3,36.8
959,Photograph,13/01/1983,N,46164,20.2,24.7
4340,Illustrated Book,07/05/1973,N,13136,20.5,14.9
23323,Illustrated Book,24/01/2001,N,22386,17.4,12.9
2923,Print,05/03/1970,Y,62027,16.9,22.2
7166,Mies van der Rohe Archive,06/11/1974,Y,87984,21.8,16.2
9958,Design,01/04/1934,Y,2460,9.5,
6011,Design,09/02/2012,Y,156209,45.72009144,60.96012192
6288,Illustrated Book,28/05/1997,Y,14443,,
153,Print,09/03/2010,Y,134554,25.5,24.7
229,Photograph,06/03/1968,N,42034,,
8203,Drawing,17/05/2000,Y,35476,66,101.6
7019,Illustrated Book,06/01/1939,N,9148,39.7,29.7
28663,Drawing,10/05/2005,Y,96165,27.9401,21.59
